Title,Video_length,Video_link,Likes,Views,Publish_date,Comments,Video_length_seconds
1 Force of surface tension | Advanced examples | Surface tension | IIT JEE main advanced,01:03:17,https://www.youtube.com/watch?v=KO2xg_IJ_KE,2614,100016,2021-02-05,222,3797
2 Stoke's law | Terminal velocity | Poiseuille's equation | Reynold's number | Viscosity | IIT JEE,56:43:00,https://www.youtube.com/watch?v=dIqROU2PsEE,1663,60169,2021-02-05,102,204180
1 Viscous force | Advanced examples on viscosity |IIT advanced | JEE main | Physics olympiad,01:33:58,https://www.youtube.com/watch?v=-7Fk3UXlQ4o,2392,94056,2021-02-04,183,5638
9 Venturimeter | Pitot tube | Aerodynamics | Fluid mechanics | IIT advanced | Physics 11th,01:21:40,https://www.youtube.com/watch?v=b6tUnn3nZCQ,1841,70161,2021-02-02,0,4900
8 Torricelli theorem | Applications of Bernoulli's theorem | Fluid mechanics | IIT advanced,01:22:13,https://www.youtube.com/watch?v=w6JEeqdyJ1o,1853,70869,2021-02-02,160,4933
Tips to reduce stress and stay mentally strong | Tips by ALK Sir | JEE MAIN 2021 | NTA | #Shorts,01:40,https://www.youtube.com/watch?v=fEDEJ6bZqVY,516,5263,2021-02-01,38,100
7 Dynamics of fluids | Streamline flow | Bernoulli's principle | equation of continuity | IIT JEE,01:21:13,https://www.youtube.com/watch?v=t8pgK15rZaw,1988,75409,2021-02-01,186,4873
"#SHORTS #SHORT How to handle stress, anxiety and pressure | JEE main 2021| February attempt| NTA|",02:06,https://www.youtube.com/watch?v=k1kS2toqlGU,824,7523,2021-02-01,60,126
6 Floatation | Center of buoyancy | Advanced examples | Fluid mechanics | IIT advanced,01:29:15,https://www.youtube.com/watch?v=bdprxjlQc18&pp=0gcJCYsJAYcqIYzv,1857,76021,2021-02-01,173,5355
5 Buoyancy force | Buoyant force | Apparent weight in liquid | Fluid mechanics | IIT advanced,01:13:27,https://www.youtube.com/watch?v=YRrGk7QLcVU,1967,78836,2021-01-31,194,4407
3 Pressure difference in accelerating fluid (container) | Advanced examples | IIT JEE main | Fluids,01:00:12,https://www.youtube.com/watch?v=H9PRrP2VCZc,2132,86366,2021-01-31,159,3612
Maximize Your Score in JEE Main using This Strategy | Tips by ALK Sir | JEE MAIN 2021 | #Shorts,03:17,https://www.youtube.com/watch?v=IcTf7RKK0hE&pp=0gcJCYsJAYcqIYzv,650,6613,2021-01-29,41,197
4 Pressure difference in accelerating fluid | Barometer | Manometer | Pascal's Law | Hydraulic lift,01:17:37,https://www.youtube.com/watch?v=BatdBYJaEwU,2159,96011,2021-01-28,211,4657
How to Maximize Test Score | Minimize Negative Marks | Elimination Approach | Tips by ALK Sir |,03:26,https://www.youtube.com/watch?v=welr4z2JyGk,537,5243,2021-01-28,34,206
Effective trick to Raise your score from 150 to 200+ in 15 Days JEE #Main2021 | Tips/Tricks #Shorts,02:39,https://www.youtube.com/watch?v=MAxmohoFtb4,1148,11494,2021-01-28,58,159
2 Advanced examples on variation of pressure with height | Fluid mechanics | IIT advanced,01:35:44,https://www.youtube.com/watch?v=iufJdVoKmqQ,2685,116727,2021-01-27,194,5744
Leave laziness and feel pleasure in your study | Motivational tips by NS Sir| JEE MAIN 2021 |#Shorts,01:53,https://www.youtube.com/watch?v=yKLzs6fRemE,1037,9127,2021-01-27,51,113
1 Pressure | Variation of pressure with height | Specific gravity | Fluid mechanics | IIT JEE main,01:23:02,https://www.youtube.com/watch?v=i7CPDh0i6u4,4233,226484,2021-01-26,322,4982
To Cover Remaining Syllabus or to Revised the Studied Syllabus by ALK Sir | JEE MAIN 2021 | #Shorts,01:19,https://www.youtube.com/watch?v=Sz-bFzA_bAY,757,8493,2021-01-26,79,79
#10- Botany | KVPY SA 2020 |  Class 12 | principles of inheritance and variations,43:20:00,https://www.youtube.com/watch?v=QiAMnwYSw4Y,64,1668,2021-01-25,4,156000
3 variation of density and buoyancy force with temperature | Bimetallic strip | Thermal expansion,01:01:05,https://www.youtube.com/watch?v=8HAcdStl5Bc,1738,62377,2021-01-24,148,3665
3 Examples of communication system | Amplitude modulation | modulation index diode detector,52:52:00,https://www.youtube.com/watch?v=lkDKA5D8Nng,1207,31696,2021-01-24,125,190320
#9- Botany | KVPY SA 2020 |  Class 11 | Principles of inheritance and variations |,52:49:00,https://www.youtube.com/watch?v=NIoiCX6gDLE,85,1615,2021-01-24,8,190140
2 Measuring length using metallic scale | Thermal stress | Areal expansion | Volumetric expansion,01:10:55,https://www.youtube.com/watch?v=P4CV_jCxWB8,2024,76360,2021-01-23,154,4255
2 Propagation of EM waves | Ground wave | Sky wave | Space wave Antenna | Communication system,55:20:00,https://www.youtube.com/watch?v=tvMABjmxQ3k,1097,29930,2021-01-23,50,199200
#8- Botany | KVPY SA 2020 |  Class 11 | Respiration in Plants |,48:23:00,https://www.youtube.com/watch?v=dvCs_osuDOI,103,2796,2021-01-23,5,174180
3 WATER POLLUTION | BOD | CHEMICALS IN WATER | ENVIRONMENTAL CHEMISTRY | CLASS-11 | JEE MAIN | NEET,01:01:52,https://www.youtube.com/watch?v=FEuw5huqxXA,724,21752,2021-01-22,87,3712
1 Transducer | Channel | Noise | Transmitter | amplification |Bandwidth | Communication system,01:05:36,https://www.youtube.com/watch?v=Z8_iwVGcpjA,1729,49577,2021-01-22,80,3936
#7- Botany | KVPY SA 2020 (to be held on 31st Jan' 21) |  Class 11 | Anatomy of flowering plants |,40:37:00,https://www.youtube.com/watch?v=EXGmnkZTPgo,68,1831,2021-01-22,7,146220
1 Linear thermal expansion | Effect of temperature on time period of pendulum | Thermal expansion,01:06:01,https://www.youtube.com/watch?v=i43jeLbp5Tc,2752,118021,2021-01-21,179,3961
"2 ACID RAIN, SMOG, OZONE DEPLETION | ENVIRONMENTAL CHEMISTRY | CLASS-11 | JEE MAIN | NEET",50:59:00,https://www.youtube.com/watch?v=9ING99ggat4,637,20276,2021-01-21,45,183540
#6- Botany | KVPY SA 2020 (to be held on 31st Jan' 21) |  Class 11 | Anatomy of flowering plants |,43:18:00,https://www.youtube.com/watch?v=3hrHHdy6ICE,90,1661,2021-01-21,10,155880
#3-advanced examples of calorimetry| Mixing of ice and steam| IIT advanced| JEE main| KVPY| Physics,57:38:00,https://www.youtube.com/watch?v=tvqAaywA-Lo&pp=0gcJCYsJAYcqIYzv,1870,57180,2021-01-20,179,207480
#5- Botany | KVPY SA 2020 (to be held on 31st Jan' 21) |  Class 11 | Cell cycle |,01:18:35,https://www.youtube.com/watch?v=fhTTgKLfibU,123,2761,2021-01-20,14,4715
9 Examples on transistor | Analog digital signals | Logic gates | Semiconductor | Electronic dev,01:22:26,https://www.youtube.com/watch?v=0XOc_ScLAIk,1863,59663,2021-01-19,234,4946
2 Heat capacity |Water equivalent | Mechanical equivalent of heat | Law of calorimetry | IIT JEE,01:27:04,https://www.youtube.com/watch?v=P_lKNPY21dc,2180,79974,2021-01-19,138,5224
"1 TROPOSPHERIC POLLUTION, GLOBAL WARMING, GREEN HOUSE GASES | ENVIRONMENTAL CHEMISTRY | CLASS 11",35:49:00,https://www.youtube.com/watch?v=0GfFxjr2Tkw,970,33999,2021-01-18,68,128940
1 Specific heat capacity | Calorie | Heat | Calorimetry | IIT JEE main advanced | Physics class 11,30:21:00,https://www.youtube.com/watch?v=lfkD35cwgY4&pp=0gcJCYsJAYcqIYzv,2080,86699,2021-01-18,98,109260
17 CHEMICAL REACTION OF BENZENE | HYDROCARBON | CLASS-11 | JEE MAIN | IIT ADVANCED,01:14:23,https://www.youtube.com/watch?v=lzW1ZXuDFDk,557,21871,2021-01-18,72,4463
6 Advanced Problems of KTG & Thermodynamics | Thermodynamic Class 11 | JEE Mains & Advanced,33:29:00,https://www.youtube.com/watch?v=gzkzEtjQqu4,1354,48480,2021-01-18,0,120540
8 Common emitter transistor as amplifier | Common base amplifier | transconductance | Semiconductor,54:42:00,https://www.youtube.com/watch?v=T9DtOJvQERM,1467,50018,2021-01-18,92,196920
#4- Botany | KVPY SA 2020 (to be held on 31st Jan' 21) |  Class 11 | Cell biology |,59:23:00,https://www.youtube.com/watch?v=TPOX3EKeAP4,79,2140,2021-01-18,6,213780
Celebrating amazing journey to 200k youtube family members| Thanks for your love  and support ❤,06:52,https://www.youtube.com/watch?v=q5A8kviceWM,2459,20789,2021-01-17,629,412
7 Common base transistor | Amplifier | current gain | Voltage gain | Power gain | Semiconductor,01:00:58,https://www.youtube.com/watch?v=EV6rja8-CbQ,1697,62725,2021-01-16,98,3658
How to Study Inorganic Chemistry for JEE 2022 | Excel in Block Chemistry | JEE Main 2022 | NTA |,14:47,https://www.youtube.com/watch?v=2McRCkHjjYY,1819,38840,2021-01-16,104,887
#3- Botany | KVPY SA 2020 (to be held on 31st Jan' 21) |  Class 11 |,59:03:00,https://www.youtube.com/watch?v=W0RQDsiYm6g,117,2883,2021-01-16,16,212580
Working Hard but Not Getting Marks | Exam Tips-Tricks | IIT JEE Main/NEET/Boards 2021| #Shorts,01:26,https://www.youtube.com/watch?v=cK2SPGR1hVs,1356,14063,2021-01-15,148,86
6 Examples on PN diode | Photodiode | Light emitting diode | Working principle of transistor,01:15:19,https://www.youtube.com/watch?v=5vXLEUJPBsI,2024,74098,2021-01-15,131,4519
#2- Botany | KVPY SA 2020 (to be held on 31st Jan' 21) | Photosynthesis | Class 11 |,52:04:00,https://www.youtube.com/watch?v=GSWyKHptnIY,124,3219,2021-01-15,9,187440
5 Zener diode | Half wave rectifier | Full wave rectifier | Semiconductors | Electronics | JEE main,57:50:00,https://www.youtube.com/watch?v=aFIkQ0b2x_U,2185,74637,2021-01-14,0,208200
"5 Carnot Cycle, Heat Engine & Refrigerator | Thermodynamics Class 11 | JEE Mains & Advanced",01:23:23,https://www.youtube.com/watch?v=cm_gVTD1wEE,2469,87413,2021-01-14,173,5003
#1- Botany | KVPY SA 2020 (to be held on 31st Jan' 21) | Photosynthesis | Class 11 |,52:42:00,https://www.youtube.com/watch?v=_Cy6OUknL6k,252,6112,2021-01-14,28,189720
"4 Forward biasing, reverse biasing of PN diode | Breakdown of PN diode | Avalanche breakdown | Zener",01:18:31,https://www.youtube.com/watch?v=lcncb-1UWq8&pp=0gcJCYsJAYcqIYzv,2438,87324,2021-01-13,0,4711
Motivational Quote|Happy Lohri/Makar Sankranti| Keep working hard| IIT-JEE Main/Advanced/ #SHORTS,01:01,https://www.youtube.com/watch?v=s09lHM94M9w,992,8633,2021-01-12,171,61
11th class wasted? How to prepare for IIT JEE advanced 2022? Can early drop boost my rank?  JEE main,26:05:00,https://www.youtube.com/watch?v=_8MZo0kZLrk,1169,22934,2021-01-12,257,93900
4 Adiabatic process & Its Graphs | Thermodynamics Class 11 | JEE Mains & Advanced,01:21:53,https://www.youtube.com/watch?v=moxVixSDICc,2317,87858,2021-01-12,197,4913
HOW TO STUDY FROM AN ONLINE PLATFORM FOR IIT JEE MAIN & ADVANCED|COMPLETE SYLLABUS|#Shorts #short,01:00,https://www.youtube.com/watch?v=s22eTftYgBI,622,7717,2021-01-11,62,60
3 Examples on extrinsic semiconductor | PN junction | PN diode | Semiconductors | Electronics,01:01:19,https://www.youtube.com/watch?v=50SweBrY5rU,2113,78569,2021-01-11,0,3679
3 Molar Heat Capacity & Cyclic process | Thermodynamics Class 11 | JEE Mains & Advanced,01:22:42,https://www.youtube.com/watch?v=-m1yLC9Rp5E,2190,79570,2021-01-11,159,4962
4 HYDROGEN PEROXIDE | PROPERTIES OF H2O2 | HYDROGEN | IIT ADV | JEE MAIN | CLASS11 | NCERT | KVPY,39:26:00,https://www.youtube.com/watch?v=T0Cb3unkF3Y,997,28581,2021-01-11,87,141960
2 Intrinsic semiconductor | Extrinsic semiconductor | Conductivity | Doping | JEE main,01:18:15,https://www.youtube.com/watch?v=LPDIvEOG060,2410,86251,2021-01-10,154,4695
2 First Law of Thermodynamics & Molar heat capacity | Thermodynamics Class 11 | JEE Mains & Advanced,01:25:20,https://www.youtube.com/watch?v=qn5hwZxMS3M,2501,98945,2021-01-10,231,5120
3 TYPES OF HYDRIDES | INTERSTITIAL HYDRIDES | HYDROGEN | IIT ADV | JEE MAIN | CLASS11 | NCERT | KVPY,31:24:00,https://www.youtube.com/watch?v=pvChHqIbYNE,832,24073,2021-01-10,52,113040
1 Fermi energy | Band diagram | Conduction band | Valence band | Semiconductors | Electronic devices,01:29:08,https://www.youtube.com/watch?v=0LkWXIg_E6g,4416,171853,2021-01-09,259,5348
2 PREPARATION OF H2 | PROPERTIES OF HYDROGEN | HYDROGEN | IIT ADV | JEE MAIN | CLASS11 | NCERT,23:46,https://www.youtube.com/watch?v=sXEigQEmLJk,761,22916,2021-01-09,41,1426
1 Thermodynamic Processes and Work Done by Gas | Thermodynamics Class 11 | JEE Mains & Advanced,01:18:16,https://www.youtube.com/watch?v=Rq5t4VQlmHk,4037,182612,2021-01-09,205,4696
9 Polarisation / Polarization of light | Brewster angle | Malu's law | Wave optics | JEE main,01:05:53,https://www.youtube.com/watch?v=jCDXoaUP298,1623,50447,2021-01-08,156,3953
3 Gas equation | Barometer | Degree of freedom | Law of equipartition | Internal energy of gases,01:20:32,https://www.youtube.com/watch?v=_PMSx6Itua0,2224,89511,2021-01-08,172,4832
jee adv 2021 date announced| 75% board marks criteria scrapped| jee advanced 2021|,01:48,https://www.youtube.com/watch?v=jkG8xi8qNuA,383,4968,2021-01-07,58,108
We Won |Thank Dr Ramesh Pokhriyal Nishank Sir|75% criteria Scrapped JEE 2021(Advanced on 3rd July),03:07,https://www.youtube.com/watch?v=o0g1tPcDR3I,2026,22198,2021-01-07,397,187
8 Examples of single slit/Circular aperture diffraction | Resolving limit and resolving power | JEE,01:09:17,https://www.youtube.com/watch?v=rKZSI9gfUUM,1357,53271,2021-01-07,60,4157
1 SPIN ISOMERS OF H2 | ORTHO HYDROGEN | HYDROGEN | IIT ADV | JEE MAIN | CLASS11 | NCERT | KVPY,29:10:00,https://www.youtube.com/watch?v=bvEisHctBvs,1665,58779,2021-01-07,69,105000
16 REACTIONS OF FORMATION OF BENZENE | HYDROCARBONS | CLASS-11 | JEE MAIN | JEE ADVANCED,27:39:00,https://www.youtube.com/watch?v=B4KWilTDC_c,450,18556,2021-01-07,41,99540
Physics strategy  for IIT advanced 2023| How to use time effectively till board exam 2021| JEE 2023,17:20,https://www.youtube.com/watch?v=ZHadcsM_tCw,655,12084,2021-01-06,75,1040
7 Thin film interference | Single slit Diffraction | Central fringe width diffraction | IIT JEE main,01:34:23,https://www.youtube.com/watch?v=GBxwDU_xk68,2038,84115,2021-01-06,146,5663
2 Maxwell boltzmann distribution curve | RMS velocity |Most probable velocity |Kinetic theory of gas,01:19:23,https://www.youtube.com/watch?v=1R3Z7Xpv824,2261,90976,2021-01-06,178,4763
6 Fresnel biprism | Lloyd mirror | Billets split lens | Shape of interference pattern | Wave optics,01:18:41,https://www.youtube.com/watch?v=w1TjTluyWxU,1687,67387,2021-01-05,129,4721
1 Postulates of ideal gas | ideal gas equation | pressure | energy of gas | kinetic theory of gases,01:24:09,https://www.youtube.com/watch?v=-CIvxHs5aIU,3506,155225,2021-01-05,226,5049
15 REACTIONS OF ALKENE & ALKYNE | POLYMERISATION | OZONOLYSIS | HYDROXILATION | HYDROCARBONS,52:19:00,https://www.youtube.com/watch?v=ANm4jyUqzIs,538,21707,2021-01-05,35,188340
5 YDSE for polychromatic light | Optical path | Oblique incidence of light |Insertion of transparent,01:26:07,https://www.youtube.com/watch?v=WOcsIyWPr8E,1945,73595,2021-01-04,144,5167
14 CHEMICAL REACTIONS OF ALKENE AND ALKYNE | HYDATION | HALOGENATION | HYDROCARBONS | CLASS 11,39:01:00,https://www.youtube.com/watch?v=gdML2wi_46Y,487,20652,2021-01-04,0,140460
11 SILICONES | BORON AND CARBON FAMILY | p BLOCK | Class 11,25:17:00,https://www.youtube.com/watch?v=BxUFgRD1OL8,892,22029,2021-01-04,69,91020
12 Advanced examples on doppler effect | last class of sound waves | IIT JEE main advanced,01:15:37,https://www.youtube.com/watch?v=twGln1wqZzI,1243,34223,2021-01-04,109,4537
4 Advanced examples on YDSE | Highest order of maxima minima | Intensity of YDSE pattern,01:32:42,https://www.youtube.com/watch?v=UmWKzUpPwqc,2030,72908,2021-01-03,138,5562
10 Carborundum | LEAD CHLORIDES | BORON AND CARBON FAMILY | p BLOCK,26:30:00,https://www.youtube.com/watch?v=38lFa_-0cz8,726,21827,2021-01-03,57,95400
11 Doppler effect | apparent frequency |Sound waves | IIT advanced | JEE main | Physics class 11,01:10:09,https://www.youtube.com/watch?v=SHumCCOnnxo,1516,42242,2021-01-03,133,4209
3 Young's double slit experiment | YDSE | Wave optics | IIT advanced | JEE main | BITSAT | KVPY,01:24:21,https://www.youtube.com/watch?v=KhXAkD0o9aQ&pp=0gcJCYsJAYcqIYzv,2407,94930,2021-01-02,142,5061
10 Beats | advanced examples on beat | sound waves | IIT JEE main | KVPY | physics class 11,01:04:16,https://www.youtube.com/watch?v=09vYF7jpbJE,1260,35317,2021-01-02,81,3856
13 CHEMICAL REACTIONS OF ALKENE & ALKYNE | hydrohalogenation | MARCOVNIKOVS ADDITION | HYDROCARBONS,41:06:00,https://www.youtube.com/watch?v=vr9lihxNrS0&pp=0gcJCYsJAYcqIYzv,492,20542,2021-01-02,28,147960
12 MECHANISMS FOR ADDITION REACTIONS OF ALKENES AND ALKYNES | HYDROCARBONS (ALKENE AND ALKYNE),33:55:00,https://www.youtube.com/watch?v=Gj878I6WW8M,472,20429,2021-01-02,0,122100
11 PHYSICAL PROPERTIES OF ALKENE & ALKYNES | HYDROCARBONS | CLASS-11 | JEE MAIN | IIT ADVANCED,11:34,https://www.youtube.com/watch?v=rLZadHEk5_4,372,12980,2021-01-02,13,694
9 SILICA | LITHARGE | SnO2 | BORON AND CARBON FAMILY | p BLOCK | Class 11,39:01:00,https://www.youtube.com/watch?v=hLoIXtX_lj8,873,27239,2021-01-02,56,140460
NEET Channel Announcement | New year celebration by Team-Competishun | #Competishun_NEET |,30:50:00,https://www.youtube.com/watch?v=lYG4LCxKE14,1041,11513,2021-01-01,201,111000
2 interference of light wave | constructive destructive interference of light | coherent sources,01:19:41,https://www.youtube.com/watch?v=yym_aI9jICo,2100,80243,2021-01-01,118,4781
10 FORMATION OF ALKENE ALKYNE | BIRCH REDUCTION | HYDROCARBONES(ALKENE ALKYNES) | CLASS 11,49:41:00,https://www.youtube.com/watch?v=SP4VjNv4cd8,591,20766,2021-01-01,45,178860
9 FORMATION OF ALKENE ALKYNES |  | DEHYDRATION | DEHALOGENATION | HYDRACARBON (ALKENE ALKYNE),42:47:00,https://www.youtube.com/watch?v=Jxj968heNnY,558,22207,2021-01-01,0,154020
8 FORMATION OF AKLENE & ALKYNES | DEHYDROHALOGENATION  | HYDRACARBON(ALKENE ALKYNE) | CLASS-11,52:19:00,https://www.youtube.com/watch?v=ZWZ3ysdVfOw,651,28034,2021-01-01,35,188340
8 CHEMICAL REACTIVITY OF ELEMENTS | BORON AND CARBON FAMILY | p BLOCK | Class 11,38:07:00,https://www.youtube.com/watch?v=zRCl8SFJyaI,907,26954,2021-01-01,58,137220
9 End correction in organ pipe | Resonance column tube experiment | Kundt's tube  | IIT advanced,01:14:12,https://www.youtube.com/watch?v=1q_CCd3hHWw,1190,38237,2021-01-01,119,4452
CBSE Board 2021 Exam dates Announced | How to Manage Board Exams and JEE Main | #CBSE | JEE MAIN |,19:12,https://www.youtube.com/watch?v=2J2C1AoDpgg,301,3943,2020-12-31,36,1152
1 Huygens wave theory | Wave front | Huygens principle | Point source | Line source | Wave optics,01:18:34,https://www.youtube.com/watch?v=oY3Iqz06Zh8&pp=0gcJCYsJAYcqIYzv,3439,157347,2020-12-31,201,4714
2 ANTIMICROBIAL |  ANTIFERTILITY DRUGS | SWEETNERS | SOAP AND DETERGENTS CHEMISTRY IN EVERYDAY LIFE,01:04:39,https://www.youtube.com/watch?v=P2HSq57vUm8,1126,32162,2020-12-31,100,3879
7 ALLOTROPY | BORON AND CARBON FAMILY | p BLOCK | IIT JEE MAIN ADVANCED | Class 11,29:57:00,https://www.youtube.com/watch?v=5spqWHybWmg,897,26811,2020-12-31,59,107820
8 Standing waves in sound | Organ pipe | Resonance frequency | Fundamental frequency | sound waves,01:25:57,https://www.youtube.com/watch?v=yvvzt56YuUc,1150,40368,2020-12-31,85,5157
8 Nuclear fusion | Fusion at sun | nuclear physics | radioactivity | IIT advanced | JEE main,01:05:31,https://www.youtube.com/watch?v=l3-yAP_nuYY,1472,40338,2020-12-30,154,3931
1 DRUGS | CHEMICAL IN FOOD | Chemistry in everyday life | CLASS 12 | JEE MAIN,01:02:58,https://www.youtube.com/watch?v=PDZh93hNGo8,1843,59797,2020-12-30,123,3778
6 DADA JI KI KAHANI | BORON AND CARBON FAMILY | p BLOCK | IIT JEE MAIN ADVANCED | Class 11,30:51:00,https://www.youtube.com/watch?v=T751xq1vk4k,1260,33958,2020-12-30,86,111060
